ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors
1776047562.2433836,1,99,52,3972.923392,192265.846784,995.275,45,1792,3996,99,0.0,0.0,17.152,4.341,0
1776047562.2861536,0,29,6,4040.032256,192265.846784,377.24,42,1965,3996,29,0.0,0.0,33.083,10.061,0
1776047562.329451,1,99,52,3972.923392,192265.846784,994.566,45,1755,3996,99,0.0,0.0,16.81,4.012,0
1776047562.3733582,0,29,6,4040.032256,192265.846784,376.732,42,1965,3996,29,0.0,0.0,35.426,11.188,0
1776047562.417547,1,99,52,3972.923392,192265.846784,994.566,45,1762,3996,99,0.0,0.0,18.07,5.413,0
1776047562.4611351,0,29,6,4040.032256,192265.846784,376.196,42,1965,3996,29,0.0,0.0,35.528,9.858,0
1776047562.5061808,1,99,52,3972.923392,192265.846784,992.489,45,1762,3996,99,0.0,0.0,19.117,5.403,0
1776047562.5497546,0,29,6,4040.032256,192265.846784,376.38,42,1965,3996,29,0.0,0.0,34.026,9.816,0
1776047562.593037,1,99,53,3972.923392,192265.846784,990.238,45,1777,3996,99,0.0,0.0,16.341,3.472,0
1776047562.635567,0,28,6,4040.032256,192265.846784,376.749,42,1965,3996,28,0.0,0.0,35.978,9.853,0
1776047562.679185,1,99,53,3972.923392,192265.846784,991.011,45,1732,3996,99,0.0,0.0,18.086,3.865,0
1776047562.7230632,0,28,6,4040.032256,192265.846784,375.401,42,1965,3996,28,0.0,0.0,33.482,9.772,0
1776047562.7663972,1,99,53,3972.923392,192265.846784,991.442,45,1755,3996,99,0.0,0.0,15.88,3.387,0
1776047562.808947,0,28,6,4040.032256,192265.846784,376.785,42,1965,3996,28,0.0,0.0,35.641,9.599,0
