ts,gpu_idx,gpu_util,mem_util,mem_used_mb,mem_total_mb,power_w,temp_c,sm_clock_mhz,mem_clock_mhz,gr_engine_active,nvlink_rx_mb,nvlink_tx_mb,pcie_rx_mb,pcie_tx_mb,ecc_errors
1776047467.714006,1,100,20,1898.840064,192265.846784,992.805,50,1357,3996,100,0.0,0.0,6.087,1.655,0
1776047467.7577062,0,100,20,1965.948928,192265.846784,992.01,57,1402,3996,100,0.0,0.0,6.328,1.754,0
1776047467.8010788,1,100,21,1898.840064,192265.846784,992.563,50,1387,3996,100,0.0,0.0,6.037,1.637,0
1776047467.8514926,0,100,20,1965.948928,192265.846784,990.631,57,1372,3996,100,0.0,0.0,8.025,1.704,0
1776047467.8956676,1,100,21,1898.840064,192265.846784,992.563,50,1387,3996,100,0.0,0.0,6.024,1.725,0
1776047467.9400601,0,100,20,1965.948928,192265.846784,991.442,57,1387,3996,100,0.0,0.0,6.317,3.762,0
1776047467.9833882,1,100,20,1898.840064,192265.846784,992.362,50,1380,3996,100,0.0,0.0,6.132,1.549,0
1776047468.0270066,0,100,20,1965.948928,192265.846784,991.764,57,1372,3996,100,0.0,0.0,6.144,1.581,0
1776047468.0704756,1,100,20,1898.840064,192265.846784,991.431,50,1380,3996,100,0.0,0.0,6.127,1.688,0
1776047468.114146,0,100,20,1965.948928,192265.846784,990.046,57,1402,3996,100,0.0,0.0,6.192,1.628,0
1776047468.1575696,1,100,20,1898.840064,192265.846784,991.868,50,1387,3996,100,0.0,0.0,6.359,3.012,0
1776047468.201045,0,100,20,1965.948928,192265.846784,988.945,57,1372,3996,100,0.0,0.0,6.321,1.714,0
1776047468.2445955,1,100,20,1898.840064,192265.846784,992.47,50,1387,3996,100,0.0,0.0,6.137,1.541,0
1776047468.315725,0,100,20,1965.948928,192265.846784,991.652,57,1387,3996,100,0.0,0.0,6.419,23.232,0
1776047468.359165,1,100,20,1898.840064,192265.846784,992.374,50,1357,3996,100,0.0,0.0,6.298,3.043,0
1776047468.4027417,0,100,20,1965.948928,192265.846784,996.047,58,1410,3996,100,0.0,0.0,5.881,1.591,0
1776047468.4461722,1,100,20,1898.840064,192265.846784,992.074,50,1372,3996,100,0.0,0.0,6.166,1.608,0
1776047468.4896448,0,100,21,1965.948928,192265.846784,996.047,58,1335,3996,100,0.0,0.0,5.924,1.582,0
1776047468.533,1,100,20,1898.840064,192265.846784,992.437,50,1387,3996,100,0.0,0.0,6.079,1.657,0
1776047468.578214,0,100,21,1965.948928,192265.846784,993.664,57,1335,3996,100,0.0,0.0,6.083,1.576,0
